Emp_Id,Grade,Department,Primary_Skill,Secondary_Skill,Course_Category,Duration_Hours,Delivery_Mode,Business_Priority,Skill_Gap_Score,Availability_Hours_Per_Week,Bench_Status,Performance_Rating,Learning_Style,Career_Goal,Completion_Percentage,Assessment_Score,Training_Success,Training_Course_Name,Mark_Range
E1083,G5,IT Support,AWS,Docker,Infra,63.9,In-person,Low,0.88,34.9,Aligned,4.7,Visual,Architect,82.0,21.9,Pass,System Design,0-59 (Fail)
E1084,G4,IT Support,React,SQL,Cloud,31.8,Hybrid,Critical,0.08,13.1,Available,4.1,Reading,Architect,63.4,51.8,Pass,Cloud,0-59 (Fail)
E1085,G6,IT Support,Java,Tableau,Dev,37.2,In-person,Medium,0.75,31.6,On-bench,4.2,Visual,Data Sci,30.1,68.0,Fail,System Design,60-69 (Borderline)
E1086,G6,Engineering,React,Python,Infra,70.4,Hybrid,Critical,0.68,17.8,Aligned,2.8,Hands-on,Data Sci,2.5,2.1,Pass,Cloud,0-59 (Fail)
E1087,G3,IT Support,Docker,Python,Dev,32.8,Online,Critical,0.43,18.1,Aligned,3.8,Hands-on,QA Lead,29.8,80.6,Pass,Testing,80-89 (Very Good)
E1088,G6,QA,Go,Go,Backend,77.6,Online,Low,0.91,34.3,On-bench,3.5,Hands-on,QA Lead,98.4,39.3,Pass,System Design,0-59 (Fail)
E1089,G5,QA,Tableau,Java,Backend,61.5,Hybrid,High,0.47,21.7,On-bench,3.0,Hands-on,QA Lead,77.7,74.0,Pass,Testing,70-79 (Pass)
E1090,G3,HR,Tableau,AWS,Cloud,74.3,Hybrid,High,0.19,18.5,Not Available,2.8,Hands-on,Data Sci,24.8,53.6,Pass,Testing,0-59 (Fail)
E1091,G6,Finance,SQL,SQL,Dev,66.8,In-person,Critical,0.46,0.5,Not Available,4.2,Visual,DevOps,69.5,82.6,Pass,Cloud,80-89 (Very Good)
E1092,G6,QA,Tableau,Java,Backend,21.7,Hybrid,Critical,0.02,19.3,On-bench,4.3,Visual,Architect,32.6,49.7,Fail,Analytics,0-59 (Fail)
E1093,G6,Engineering,SQL,AWS,Dev,40.8,Hybrid,Medium,0.57,27.6,Not Available,4.6,Visual,Data Sci,10.5,61.1,Pass,Microservices,60-69 (Borderline)
E1094,G6,Engineering,Docker,Docker,Backend,61.1,Hybrid,Critical,0.8,13.6,Aligned,3.7,Reading,Data Sci,55.3,57.4,Pass,Cloud,0-59 (Fail)
E1095,G1,Data Science,Python,React,Infra,62.1,In-person,Critical,0.16,34.9,Not Available,3.3,Visual,Data Sci,74.4,83.7,Pass,Cloud,80-89 (Very Good)
E1096,G4,IT Support,React,Python,Infra,29.8,Online,High,0.65,8.0,Aligned,3.1,Visual,Tech Lead,84.0,16.7,Pass,System Design,0-59 (Fail)
E1097,G5,Data Science,SQL,AWS,DevOps,39.1,Hybrid,Low,0.51,23.5,Not Available,4.3,Visual,Architect,79.3,62.9,Pass,System Design,60-69 (Borderline)
E1098,G6,HR,AWS,Go,Cloud,45.3,Online,High,0.24,31.0,On-bench,4.8,Reading,Architect,23.8,93.3,Fail,Analytics,90-100 (Excellent)
E1099,G6,HR,Java,React,Data,71.6,In-person,Medium,0.51,14.4,Not Available,2.7,Hands-on,DevOps,31.2,38.3,Pass,Analytics,0-59 (Fail)
E1100,G1,Data Science,Tableau,AWS,Cloud,30.4,In-person,High,0.88,17.7,On-bench,3.8,Visual,Data Sci,82.9,41.4,Pass,Cloud,0-59 (Fail)
E1101,G4,Engineering,Java,Tableau,Data,25.9,Online,High,0.74,26.6,Available,4.5,Reading,Data Sci,54.0,3.3,Pass,Microservices,0-59 (Fail)
E1102,G5,Data Science,Python,SQL,Backend,22.9,Hybrid,Low,0.93,12.6,Available,4.0,Visual,Data Sci,98.7,92.7,Fail,System Design,90-100 (Excellent)
E1103,G1,IT Support,SQL,Java,QA,44.6,In-person,High,0.49,26.7,On-bench,2.8,Visual,QA Lead,14.4,90.2,Pass,System Design,90-100 (Excellent)
E1104,G5,Engineering,Docker,Tableau,Cloud,43.8,Online,High,0.18,27.7,Aligned,4.9,Reading,Architect,1.8,23.4,Pass,Microservices,0-59 (Fail)
E1105,G4,QA,Tableau,Java,Data,74.7,Online,High,0.94,33.1,On-bench,4.1,Visual,Data Sci,15.9,58.1,Pass,Microservices,0-59 (Fail)
E1106,G1,Engineering,Tableau,SQL,Backend,20.9,In-person,Low,0.11,26.0,Not Available,3.3,Visual,DevOps,80.8,73.2,Pass,Cloud,70-79 (Pass)
E1107,G5,QA,Java,Tableau,Data,50.4,Online,Low,0.32,14.7,Aligned,3.9,Reading,Data Sci,54.8,57.3,Pass,Cloud,0-59 (Fail)
E1108,G4,Finance,Python,Go,Infra,25.9,Hybrid,Medium,0.76,20.0,Available,4.7,Visual,Data Sci,2.6,32.8,Pass,System Design,0-59 (Fail)
E1109,G5,Data Science,AWS,Docker,Infra,64.7,Hybrid,Medium,0.72,38.2,Available,4.6,Reading,QA Lead,89.8,23.4,Pass,Testing,0-59 (Fail)
E1110,G5,HR,React,Go,Dev,25.8,Online,Critical,0.67,37.2,On-bench,3.8,Visual,Data Sci,71.8,38.4,Pass,System Design,0-59 (Fail)
E1111,G1,Finance,Go,Docker,QA,70.9,In-person,Low,0.18,11.8,Available,3.9,Visual,Data Sci,42.5,8.4,Pass,Testing,0-59 (Fail)
E1112,G5,IT Support,Docker,Go,Cloud,54.1,Hybrid,Low,0.88,9.1,Available,4.1,Visual,Tech Lead,84.0,86.4,Pass,System Design,80-89 (Very Good)
E1113,G3,HR,AWS,Python,Infra,70.3,In-person,Medium,0.81,30.7,Not Available,3.6,Visual,QA Lead,16.8,70.7,Pass,Analytics,70-79 (Pass)
E1114,G1,Finance,Tableau,SQL,QA,30.0,In-person,Critical,0.64,10.3,Available,4.0,Visual,Tech Lead,98.8,13.1,Pass,Cloud,0-59 (Fail)
E1115,G2,Finance,SQL,Docker,Backend,60.0,In-person,Critical,0.13,4.2,Not Available,3.3,Reading,QA Lead,7.9,8.2,Pass,Cloud,0-59 (Fail)
E1116,G1,Engineering,Go,React,Backend,55.1,Online,Low,0.83,26.8,On-bench,3.1,Hands-on,Architect,68.0,22.2,Pass,System Design,0-59 (Fail)
E1117,G4,IT Support,React,Java,Infra,62.5,Hybrid,Critical,0.06,22.5,On-bench,4.9,Hands-on,Tech Lead,17.0,39.3,Pass,Testing,0-59 (Fail)
E1118,G1,Data Science,Tableau,AWS,Infra,75.3,Online,High,0.4,6.1,Available,4.3,Hands-on,Tech Lead,67.2,8.9,Pass,Microservices,0-59 (Fail)
E1119,G5,Data Science,React,AWS,Dev,19.1,Online,High,0.26,14.4,Available,3.4,Hands-on,Tech Lead,51.0,79.2,Pass,System Design,70-79 (Pass)
E1120,G4,IT Support,Docker,React,Infra,66.1,In-person,Medium,0.57,15.6,On-bench,4.8,Visual,Architect,62.8,64.7,Pass,Cloud,60-69 (Borderline)
E1121,G4,Finance,Java,Docker,Cloud,16.5,In-person,Medium,0.22,38.3,Not Available,4.1,Hands-on,Architect,13.3,82.8,Pass,Microservices,80-89 (Very Good)
E1122,G6,Finance,React,SQL,DevOps,47.7,Online,Medium,0.15,14.7,On-bench,3.7,Hands-on,Data Sci,8.0,74.6,Fail,Testing,70-79 (Pass)
E1123,G5,Finance,AWS,Python,Cloud,21.9,Hybrid,Critical,0.22,24.8,On-bench,3.4,Reading,DevOps,56.4,18.4,Pass,Cloud,0-59 (Fail)
E1124,G2,HR,Docker,Tableau,QA,78.9,In-person,Low,0.14,4.9,Not Available,3.2,Reading,Data Sci,61.8,60.8,Pass,Analytics,60-69 (Borderline)
E1125,G4,Data Science,SQL,AWS,DevOps,49.3,In-person,Medium,0.13,35.5,Not Available,4.1,Reading,DevOps,41.4,79.4,Pass,Analytics,70-79 (Pass)
E1126,G6,IT Support,React,Go,Cloud,16.2,In-person,Low,0.76,5.5,Aligned,4.0,Hands-on,QA Lead,83.4,60.4,Fail,Analytics,60-69 (Borderline)
E1127,G5,Data Science,Java,Go,Backend,50.6,In-person,Low,0.84,3.9,Not Available,2.8,Visual,Data Sci,24.3,62.6,Pass,Analytics,60-69 (Borderline)
E1128,G4,HR,React,Python,Cloud,77.2,Online,Low,0.1,26.3,Available,4.2,Hands-on,Tech Lead,84.1,3.7,Pass,Analytics,0-59 (Fail)
E1129,G4,QA,Docker,Python,Infra,44.3,Online,High,0.89,18.0,Available,2.9,Hands-on,QA Lead,4.8,3.7,Pass,Microservices,0-59 (Fail)
E1130,G5,QA,Tableau,Go,Backend,77.2,Online,Critical,0.35,11.9,Aligned,4.9,Reading,DevOps,18.5,16.7,Fail,System Design,0-59 (Fail)
E1131,G6,Data Science,Java,Docker,Backend,78.4,In-person,Medium,0.01,10.2,On-bench,4.4,Hands-on,Tech Lead,53.0,4.0,Pass,Analytics,0-59 (Fail)
E1132,G4,Data Science,Go,Tableau,Dev,54.1,Online,Critical,0.75,32.5,On-bench,2.9,Visual,Tech Lead,92.8,21.6,Pass,Cloud,0-59 (Fail)
E1133,G6,Data Science,Python,Java,Dev,76.3,Hybrid,Critical,0.12,7.9,Not Available,2.5,Hands-on,DevOps,67.1,30.4,Pass,Testing,0-59 (Fail)
E1134,G1,IT Support,SQL,SQL,Data,44.9,Hybrid,Critical,0.56,7.2,On-bench,2.9,Visual,DevOps,26.9,51.8,Pass,System Design,0-59 (Fail)
E1135,G5,HR,Docker,AWS,Infra,77.7,In-person,High,0.15,13.7,Not Available,3.9,Hands-on,Tech Lead,50.8,28.6,Pass,Analytics,0-59 (Fail)
E1136,G6,Data Science,Docker,Java,Cloud,25.4,Hybrid,Medium,0.01,9.9,Available,4.7,Reading,Architect,65.8,29.8,Pass,Cloud,0-59 (Fail)
E1137,G3,IT Support,Java,Tableau,Cloud,50.0,Hybrid,Medium,0.76,1.4,Available,2.5,Hands-on,Architect,75.9,65.1,Pass,Cloud,60-69 (Borderline)
E1138,G5,IT Support,AWS,Docker,Cloud,56.8,Hybrid,Critical,0.22,5.5,Not Available,3.5,Reading,QA Lead,2.9,16.0,Fail,Analytics,0-59 (Fail)
E1139,G4,Engineering,Docker,Docker,DevOps,48.2,In-person,Critical,0.1,9.0,On-bench,3.9,Visual,Architect,59.9,57.8,Fail,Cloud,0-59 (Fail)
E1140,G1,Finance,Go,React,Cloud,63.5,Hybrid,Medium,0.21,33.0,Aligned,3.6,Visual,Tech Lead,43.4,8.5,Pass,Cloud,0-59 (Fail)
E1141,G4,QA,Docker,Go,Backend,75.7,Online,Low,0.42,25.4,On-bench,2.9,Reading,Data Sci,38.4,54.9,Pass,Microservices,0-59 (Fail)
E1142,G4,HR,Python,Python,Infra,16.7,Online,Medium,0.83,10.9,Available,4.8,Reading,QA Lead,5.6,81.9,Pass,Analytics,80-89 (Very Good)
E1143,G5,HR,AWS,Java,Cloud,44.8,Online,Critical,0.13,3.2,Aligned,4.8,Reading,Tech Lead,78.0,0.7,Fail,Testing,0-59 (Fail)
E1144,G4,Data Science,Java,Docker,DevOps,57.7,Online,Medium,0.28,1.8,Not Available,3.2,Reading,Data Sci,78.7,93.6,Pass,System Design,90-100 (Excellent)
E1145,G1,HR,React,AWS,Backend,46.7,In-person,Critical,0.62,22.5,Available,3.8,Hands-on,DevOps,34.7,86.4,Fail,Cloud,80-89 (Very Good)
E1146,G4,HR,Python,Python,DevOps,66.2,Hybrid,Low,0.49,39.2,Available,4.1,Visual,QA Lead,56.5,44.5,Pass,Testing,0-59 (Fail)
E1147,G1,HR,Java,Java,Dev,61.8,In-person,Medium,0.09,27.4,Available,3.8,Hands-on,QA Lead,86.0,69.4,Fail,Microservices,60-69 (Borderline)
E1148,G1,IT Support,React,React,Data,70.0,Hybrid,Low,0.14,26.6,Available,4.2,Visual,DevOps,65.1,52.4,Fail,Testing,0-59 (Fail)
E1149,G3,IT Support,Go,Tableau,Infra,66.1,In-person,Low,0.16,13.2,Not Available,4.4,Reading,QA Lead,66.0,15.5,Pass,Analytics,0-59 (Fail)
E1150,G1,IT Support,AWS,Python,Backend,16.8,Online,Critical,0.46,36.4,Available,3.5,Reading,Data Sci,45.2,38.1,Fail,Analytics,0-59 (Fail)
E1151,G3,QA,Tableau,AWS,Dev,21.1,Online,Critical,0.28,12.5,Available,3.5,Visual,Architect,15.8,66.8,Pass,Cloud,60-69 (Borderline)
E1152,G5,QA,Go,Python,Infra,78.9,Online,Critical,0.2,7.4,Available,4.3,Reading,QA Lead,44.0,59.1,Fail,Microservices,0-59 (Fail)
E1153,G4,QA,React,Docker,Backend,42.2,In-person,Low,0.67,25.4,On-bench,5.0,Visual,DevOps,16.2,1.2,Pass,Microservices,0-59 (Fail)
E1154,G4,Engineering,AWS,Python,Dev,20.2,Online,High,0.19,34.3,On-bench,4.8,Visual,DevOps,76.0,94.9,Pass,Testing,90-100 (Excellent)
E1155,G4,Engineering,SQL,Tableau,Dev,68.3,Hybrid,Medium,0.24,4.5,Not Available,2.8,Hands-on,DevOps,14.2,33.4,Pass,System Design,0-59 (Fail)
E1156,G3,Engineering,Docker,Tableau,Data,63.0,In-person,Medium,0.98,25.4,On-bench,4.3,Visual,Architect,31.5,0.4,Pass,Microservices,0-59 (Fail)
E1157,G4,Data Science,Java,Tableau,QA,33.2,In-person,High,0.69,20.5,Not Available,3.4,Hands-on,DevOps,76.3,39.2,Pass,Testing,0-59 (Fail)
E1158,G4,Engineering,Docker,Java,Infra,18.8,In-person,Medium,0.65,35.0,Aligned,3.9,Reading,Architect,44.7,44.2,Pass,Cloud,0-59 (Fail)
E1159,G3,Finance,Docker,React,Infra,42.5,Online,Critical,0.74,36.7,Aligned,2.8,Hands-on,DevOps,97.3,79.3,Pass,Testing,70-79 (Pass)
E1160,G4,HR,Docker,React,QA,51.3,In-person,Low,0.28,34.9,Not Available,3.0,Hands-on,QA Lead,6.8,25.3,Fail,Microservices,0-59 (Fail)
E1161,G4,Engineering,React,Go,Cloud,34.3,In-person,Medium,0.74,1.9,On-bench,4.7,Visual,Tech Lead,33.0,32.7,Pass,Analytics,0-59 (Fail)
E1162,G6,Engineering,Tableau,React,DevOps,52.9,Hybrid,Medium,0.57,26.4,On-bench,4.6,Reading,Data Sci,11.5,9.0,Pass,Testing,0-59 (Fail)
E1163,G3,Engineering,Python,Tableau,Backend,16.6,In-person,High,0.08,36.4,Not Available,4.4,Hands-on,DevOps,89.3,42.6,Pass,Cloud,0-59 (Fail)
E1164,G6,Data Science,Java,SQL,Infra,30.4,In-person,Critical,0.1,15.4,Available,4.9,Visual,Architect,47.3,94.4,Pass,Microservices,90-100 (Excellent)
E1165,G2,Engineering,SQL,AWS,Data,18.0,In-person,Critical,0.47,18.0,Available,3.7,Visual,DevOps,44.7,45.5,Pass,Analytics,0-59 (Fail)
E1166,G6,Engineering,React,Java,Data,69.2,Online,Medium,0.46,17.5,On-bench,3.8,Reading,Tech Lead,39.7,8.4,Pass,Analytics,0-59 (Fail)
E1167,G3,QA,Docker,Docker,Backend,16.9,In-person,Medium,0.99,5.3,Not Available,2.9,Reading,Data Sci,88.2,64.4,Pass,Analytics,60-69 (Borderline)
E1168,G1,HR,Python,Docker,DevOps,68.4,Online,High,0.0,28.7,Aligned,2.6,Reading,Data Sci,68.7,11.0,Pass,Testing,0-59 (Fail)
E1169,G2,HR,Go,Docker,DevOps,50.7,Online,Low,0.4,12.8,Available,4.9,Reading,QA Lead,67.9,34.7,Pass,System Design,0-59 (Fail)
E1170,G6,IT Support,Go,React,Backend,54.8,In-person,Critical,0.64,29.6,Available,2.7,Visual,Architect,1.2,40.5,Pass,Microservices,0-59 (Fail)
E1171,G5,IT Support,SQL,SQL,Data,51.3,In-person,Low,0.73,26.1,On-bench,3.5,Reading,Architect,40.4,7.5,Pass,System Design,0-59 (Fail)
E1172,G6,Data Science,AWS,Python,Infra,44.3,In-person,Low,0.43,12.8,On-bench,2.5,Reading,Tech Lead,2.7,37.7,Pass,System Design,0-59 (Fail)
E1173,G4,HR,Docker,AWS,Cloud,72.9,Online,High,0.15,1.0,On-bench,3.4,Reading,DevOps,38.6,76.0,Pass,Microservices,70-79 (Pass)
E1174,G6,HR,Tableau,Python,DevOps,52.7,Hybrid,Low,0.11,6.7,Not Available,3.7,Reading,DevOps,96.4,36.9,Fail,Cloud,0-59 (Fail)
E1175,G3,IT Support,Go,Python,Data,64.2,In-person,Low,0.29,36.0,Available,3.4,Hands-on,DevOps,88.8,57.9,Pass,Microservices,0-59 (Fail)
E1176,G5,HR,Go,Docker,Data,40.3,Online,Critical,0.34,21.7,Available,3.7,Hands-on,Architect,16.8,23.7,Pass,Cloud,0-59 (Fail)
E1177,G2,IT Support,Tableau,SQL,Infra,26.5,Online,Medium,0.68,9.4,Aligned,3.9,Reading,Tech Lead,58.0,13.4,Pass,System Design,0-59 (Fail)
E1178,G3,Data Science,Go,SQL,Backend,62.7,Hybrid,Critical,0.33,31.7,Aligned,3.0,Hands-on,Data Sci,85.3,68.2,Pass,Cloud,60-69 (Borderline)
E1179,G5,IT Support,Go,React,Cloud,44.8,Hybrid,Low,0.75,22.0,Available,4.5,Hands-on,Architect,94.4,14.3,Pass,Testing,0-59 (Fail)
E1180,G4,Data Science,Tableau,React,QA,34.7,Hybrid,High,0.2,30.5,Aligned,4.0,Hands-on,DevOps,57.7,83.1,Pass,System Design,80-89 (Very Good)
E1181,G4,QA,Docker,Docker,QA,52.3,Online,High,0.2,4.4,On-bench,2.5,Hands-on,Tech Lead,29.8,23.1,Pass,Cloud,0-59 (Fail)
E1182,G3,HR,SQL,Docker,Data,29.3,In-person,Critical,0.76,37.2,Not Available,4.3,Visual,Architect,13.4,28.7,Pass,System Design,0-59 (Fail)
E1183,G1,QA,Tableau,React,Backend,66.6,In-person,High,0.2,39.8,On-bench,3.2,Reading,DevOps,73.8,80.1,Pass,Analytics,80-89 (Very Good)
E1184,G5,HR,AWS,Tableau,Backend,64.8,In-person,Medium,0.1,16.0,Not Available,2.7,Visual,DevOps,34.9,10.7,Pass,Analytics,0-59 (Fail)
E1185,G2,HR,SQL,Go,Infra,71.5,Hybrid,Critical,0.11,33.7,On-bench,4.3,Visual,Architect,71.0,64.0,Pass,System Design,60-69 (Borderline)
E1186,G3,Finance,Tableau,React,QA,73.9,Online,High,0.48,9.0,Available,3.0,Hands-on,QA Lead,21.5,39.9,Pass,Microservices,0-59 (Fail)
E1187,G6,IT Support,Python,AWS,Data,19.7,Hybrid,Medium,0.46,9.4,Available,4.5,Visual,Data Sci,14.3,74.4,Pass,System Design,70-79 (Pass)
E1188,G2,IT Support,Docker,Go,Backend,63.7,In-person,Low,0.0,20.4,Not Available,4.3,Visual,Tech Lead,6.3,80.6,Fail,Analytics,80-89 (Very Good)
E1189,G4,Engineering,Tableau,SQL,DevOps,21.6,Online,High,0.27,33.7,On-bench,3.9,Visual,DevOps,43.4,87.4,Pass,Testing,80-89 (Very Good)
E1190,G3,HR,Java,Python,QA,47.1,Online,Critical,0.63,28.2,Not Available,2.8,Hands-on,QA Lead,87.6,17.5,Pass,Cloud,0-59 (Fail)
E1191,G1,Data Science,Docker,Java,Data,32.5,In-person,High,0.64,1.9,Available,3.7,Reading,Data Sci,86.6,45.7,Fail,Cloud,0-59 (Fail)
E1192,G4,Engineering,AWS,Docker,Backend,27.1,Online,Low,0.42,28.8,Available,4.1,Reading,Tech Lead,79.6,72.4,Fail,Microservices,70-79 (Pass)
E1193,G4,IT Support,Go,AWS,Data,56.9,Online,Critical,0.71,8.0,On-bench,2.7,Reading,DevOps,66.7,79.0,Pass,Analytics,70-79 (Pass)
E1194,G4,HR,Python,React,Cloud,39.6,Hybrid,Medium,0.71,38.0,Aligned,3.7,Reading,Tech Lead,90.6,25.6,Pass,Microservices,0-59 (Fail)
E1195,G4,IT Support,AWS,Python,Data,64.6,In-person,Critical,0.27,8.8,On-bench,4.9,Reading,QA Lead,7.6,36.7,Pass,Analytics,0-59 (Fail)
E1196,G6,HR,Java,Java,QA,48.7,Online,Medium,0.57,22.7,Available,4.1,Reading,Data Sci,84.7,2.3,Pass,Microservices,0-59 (Fail)
E1197,G1,HR,React,Go,DevOps,73.5,Online,Low,0.94,24.1,Available,4.4,Reading,Data Sci,5.8,91.9,Pass,Analytics,90-100 (Excellent)
E1198,G4,IT Support,Go,Docker,DevOps,65.5,Online,High,0.73,24.8,Available,4.1,Visual,DevOps,57.8,14.1,Pass,Testing,0-59 (Fail)
E1199,G4,QA,Go,Java,Backend,76.6,Hybrid,Critical,0.72,21.6,Aligned,4.3,Visual,Architect,14.7,0.8,Pass,Cloud,0-59 (Fail)
E1200,G6,Engineering,Python,React,Infra,64.5,Online,Medium,0.68,3.0,Not Available,4.8,Visual,Architect,54.7,17.3,Pass,Cloud,0-59 (Fail)
E1201,G6,Finance,SQL,Tableau,DevOps,73.3,Online,Low,0.98,31.7,Aligned,3.5,Visual,Tech Lead,19.7,91.3,Pass,Cloud,90-100 (Excellent)
E1202,G2,Finance,Java,AWS,Infra,44.8,Hybrid,High,0.18,8.6,Not Available,5.0,Reading,QA Lead,90.8,90.6,Pass,Analytics,90-100 (Excellent)
E1203,G2,IT Support,Docker,Tableau,Cloud,70.5,Hybrid,Critical,0.31,9.3,Aligned,4.2,Reading,Data Sci,56.5,74.1,Pass,Microservices,70-79 (Pass)
E1204,G5,IT Support,AWS,SQL,DevOps,75.2,Hybrid,High,0.63,8.9,On-bench,2.9,Reading,DevOps,25.4,23.6,Pass,Testing,0-59 (Fail)
E1205,G5,HR,Python,AWS,Backend,25.0,In-person,High,0.95,19.8,Available,4.4,Hands-on,DevOps,39.2,72.4,Pass,Microservices,70-79 (Pass)
E1206,G3,IT Support,React,Java,Dev,79.5,Online,Critical,0.57,16.6,Available,3.1,Visual,Architect,91.8,9.8,Pass,Cloud,0-59 (Fail)
E1207,G1,Engineering,SQL,Python,Backend,26.4,Hybrid,Critical,0.28,38.0,Available,4.3,Reading,QA Lead,51.7,72.8,Pass,Testing,70-79 (Pass)
E1208,G2,HR,SQL,React,DevOps,68.5,In-person,Medium,0.2,23.6,Available,3.2,Reading,Data Sci,63.6,35.0,Pass,Cloud,0-59 (Fail)
E1209,G5,Engineering,Go,Docker,Infra,69.3,Online,Critical,0.69,30.8,Not Available,4.6,Visual,Tech Lead,46.3,4.4,Pass,Analytics,0-59 (Fail)
E1210,G5,Finance,SQL,React,Backend,15.0,Online,Critical,0.52,2.2,Not Available,3.0,Reading,QA Lead,30.4,22.1,Fail,Testing,0-59 (Fail)
E1211,G4,Data Science,React,Go,QA,56.6,Online,Low,0.76,24.4,Not Available,3.3,Hands-on,DevOps,27.1,12.0,Pass,Testing,0-59 (Fail)
E1212,G6,HR,React,SQL,Backend,39.7,In-person,High,0.75,0.8,Not Available,4.5,Hands-on,Tech Lead,95.2,4.1,Pass,Testing,0-59 (Fail)
E1213,G4,Engineering,Go,SQL,Cloud,21.7,Online,High,0.51,14.8,Available,3.6,Visual,DevOps,80.4,11.7,Fail,Analytics,0-59 (Fail)
E1214,G6,Engineering,Java,Python,Infra,18.4,Online,Low,0.21,26.6,Available,4.6,Reading,Tech Lead,72.7,54.0,Pass,Microservices,0-59 (Fail)
E1215,G1,QA,Python,Docker,DevOps,66.1,Hybrid,Low,0.03,33.6,On-bench,4.5,Hands-on,Architect,43.8,22.6,Pass,Cloud,0-59 (Fail)
E1216,G6,Engineering,Java,Java,Infra,42.9,Online,High,0.48,4.7,On-bench,4.5,Reading,DevOps,39.7,12.6,Pass,Testing,0-59 (Fail)
E1217,G4,Data Science,Docker,Python,Data,58.7,Online,Critical,0.25,25.0,Aligned,4.6,Reading,DevOps,62.8,23.8,Fail,Microservices,0-59 (Fail)
E1218,G1,Data Science,React,SQL,Infra,27.4,Online,Medium,0.33,29.3,Not Available,4.0,Reading,Tech Lead,28.6,41.5,Pass,Analytics,0-59 (Fail)
E1219,G3,IT Support,React,Docker,QA,76.4,Online,Critical,0.67,25.3,Not Available,4.5,Visual,QA Lead,10.1,26.7,Pass,System Design,0-59 (Fail)
E1220,G1,Engineering,Tableau,Python,Data,48.7,Online,Medium,0.97,4.5,Not Available,3.9,Visual,Architect,58.2,19.6,Pass,Cloud,0-59 (Fail)
E1221,G3,IT Support,Python,Java,Infra,32.5,Hybrid,Medium,0.97,24.1,Aligned,2.9,Reading,Data Sci,29.7,8.8,Pass,Testing,0-59 (Fail)
E1222,G3,IT Support,React,SQL,Dev,60.7,Hybrid,High,0.56,18.0,On-bench,4.0,Hands-on,DevOps,27.1,57.4,Pass,Microservices,0-59 (Fail)
E1223,G3,IT Support,Java,Python,Cloud,76.4,Hybrid,High,0.88,8.1,Not Available,4.1,Visual,Tech Lead,5.0,60.2,Pass,Microservices,60-69 (Borderline)
E1224,G1,Data Science,Go,Java,Dev,40.9,Online,Medium,0.19,26.9,On-bench,4.2,Visual,Architect,74.3,31.4,Pass,Analytics,0-59 (Fail)
E1225,G1,Data Science,Docker,Docker,DevOps,43.2,Online,High,0.01,23.6,Available,3.9,Hands-on,Architect,70.1,19.6,Pass,Analytics,0-59 (Fail)
E1226,G4,Engineering,Java,React,Cloud,20.0,Hybrid,Critical,0.35,17.0,Not Available,4.0,Reading,Architect,37.2,32.0,Pass,Cloud,0-59 (Fail)
E1227,G4,QA,Docker,SQL,Data,40.8,Hybrid,Low,0.25,39.5,On-bench,2.7,Visual,Tech Lead,92.1,56.1,Pass,Microservices,0-59 (Fail)
E1228,G4,Data Science,Java,React,Cloud,58.3,In-person,Low,0.41,34.9,Aligned,4.3,Visual,Data Sci,53.5,13.9,Pass,System Design,0-59 (Fail)
E1229,G2,Finance,Tableau,Go,Dev,16.4,Hybrid,Critical,0.41,18.8,On-bench,4.8,Reading,Tech Lead,76.4,39.3,Pass,Microservices,0-59 (Fail)
E1230,G6,Finance,SQL,Tableau,Cloud,19.6,Hybrid,Critical,0.66,35.3,Available,4.6,Reading,DevOps,80.6,0.8,Pass,Cloud,0-59 (Fail)
E1231,G2,Engineering,SQL,SQL,QA,20.0,Online,Low,0.31,36.6,On-bench,4.5,Visual,Architect,37.4,26.1,Pass,Microservices,0-59 (Fail)
E1232,G5,HR,Java,React,Infra,68.9,In-person,Medium,0.52,31.8,Aligned,4.6,Reading,DevOps,41.5,1.3,Pass,Analytics,0-59 (Fail)
E1233,G5,Finance,AWS,Docker,QA,42.9,In-person,Critical,0.86,21.3,On-bench,3.8,Visual,Tech Lead,34.5,39.8,Pass,Cloud,0-59 (Fail)
E1234,G6,IT Support,Python,Docker,DevOps,52.8,Hybrid,Low,0.21,12.4,Aligned,2.6,Visual,DevOps,33.6,71.9,Pass,Cloud,70-79 (Pass)
E1235,G5,Engineering,Docker,Java,Data,71.6,In-person,Medium,0.41,30.1,Available,3.8,Reading,QA Lead,87.1,60.6,Pass,Analytics,60-69 (Borderline)
E1236,G1,HR,Tableau,SQL,Cloud,43.5,Hybrid,Low,0.21,15.7,Available,4.2,Visual,Tech Lead,95.1,74.5,Pass,Cloud,70-79 (Pass)
E1237,G1,QA,SQL,Go,QA,72.6,In-person,Critical,0.71,35.3,Not Available,4.3,Hands-on,QA Lead,82.1,81.0,Pass,Cloud,80-89 (Very Good)
E1238,G6,Engineering,Docker,React,Cloud,26.9,Hybrid,Low,0.88,18.7,Available,3.5,Hands-on,Architect,90.2,19.5,Fail,Testing,0-59 (Fail)
E1239,G1,Data Science,Docker,AWS,DevOps,57.1,Online,Medium,0.38,32.2,Aligned,3.1,Hands-on,DevOps,4.3,42.9,Fail,Cloud,0-59 (Fail)
E1240,G6,Data Science,Go,AWS,DevOps,17.9,In-person,High,0.93,15.2,Not Available,4.2,Hands-on,Tech Lead,0.5,77.2,Pass,Microservices,70-79 (Pass)
